School,Team Code,Date,G,Loc,Opponent,Team Code opp,WL,Pass Comp,Pass Att,Pass Pct,Pass Yard,Pass TD,Rush Att,Rush Yard,Rush Avg,Rush TD,Total Plays,Total Yards,Total Yards Avg,Total TD,Total Points,Point Diff
Texas St.,128,2012-12-01,12,,New Mexico State,69,W,9,19,47.4,82,1,40,446,11.2,5,59,528,8.9,9,66,38
Tulsa,12,2012-12-01,13,,Central Florida,1,W,14,25,56.0,153,1,69,290,4.2,3,94,443,4.7,5,33,6
Central Florida,1,2012-12-01,13,@,Tulsa,12,L,14,33,42.4,194,2,36,136,3.8,2,69,330,4.8,4,27,-6
West Virginia,50,2012-12-01,12,,Kansas,43,W,23,25,92.0,407,3,46,240,5.2,5,71,647,9.1,8,59,49
Wisconsin,40,2012-12-01,13,N,Nebraska,34,W,8,10,80.0,101,1,50,539,10.8,8,60,640,10.7,10,70,39
Army,65,2012-12-08,12,N,Navy,7,L,4,5,80.0,48,0,67,370,5.5,1,72,418,5.8,1,13,-4
Navy,7,2012-12-08,12,N,Army,65,W,10,17,58.8,130,0,47,167,3.6,2,64,297,4.6,2,17,4
Arizona,95,2012-12-15,13,N,Nevada,88,W,28,47,59.6,382,3,36,196,5.4,4,83,578,7.0,7,49,1
Nevada,88,2012-12-15,13,N,Arizona,95,L,22,32,68.8,256,3,73,403,5.5,3,105,659,6.3,6,48,-1
Toledo,81,2012-12-15,13,N,Utah St.,93,L,19,39,48.7,173,0,37,142,3.8,0,76,315,4.1,1,15,-26
Utah St.,93,2012-12-15,13,N,Toledo,81,W,21,31,67.7,229,0,31,353,11.4,5,62,582,9.4,5,41,26
BYU,66,2012-12-20,13,@,San Diego St.,90,W,23,44,52.3,244,0,30,52,1.7,1,74,296,4.0,3,23,17
San Diego St.,90,2012-12-20,13,,BYU,66,L,12,29,41.4,144,0,39,119,3.1,0,68,263,3.9,0,6,-17
Ball St.,72,2012-12-21,13,N,Central Florida,1,L,22,35,62.9,217,2,24,71,3.0,0,59,288,4.9,2,17,-21
Central Florida,1,2012-12-21,14,N,Ball St.,72,W,22,33,66.7,272,3,42,222,5.3,2,75,494,6.6,5,38,21
Boise St.,84,2012-12-22,13,N,Washington,105,W,27,39,69.2,298,3,36,109,3.0,0,75,407,5.4,3,28,2
East Carolina,4,2012-12-22,13,N,Louisiana,126,L,25,43,58.1,278,2,30,143,4.8,2,73,421,5.8,4,34,-9
Louisiana,126,2012-12-22,13,N,East Carolina,4,W,22,35,62.9,324,1,42,267,6.4,4,77,591,7.7,5,43,9
Washington,105,2012-12-22,13,N,Boise St.,84,L,20,39,51.3,242,1,38,205,5.4,2,77,447,5.8,3,26,-2
Fresno St.,86,2012-12-24,13,N,SMU,8,L,33,55,60.0,362,1,22,-16,-0.7,0,77,346,4.5,1,10,-33
SMU,8,2012-12-24,13,N,Fresno St.,86,W,14,28,50.0,212,1,37,169,4.6,2,65,381,5.9,5,43,33
Central Michigan,75,2012-12-26,13,N,Western Kentucky,64,W,19,31,61.3,253,3,34,140,4.1,0,65,393,6.0,3,24,3
Western Kentucky,64,2012-12-26,13,N,Central Michigan,75,L,14,24,58.3,199,1,32,128,4.0,2,56,327,5.8,3,21,-3
Baylor,41,2012-12-27,13,N,UCLA,102,W,10,13,76.9,188,2,67,306,4.6,5,80,494,6.2,7,49,23
Bowling Green,73,2012-12-27,13,N,San Jose St.,91,L,16,35,45.7,159,0,30,105,3.5,2,65,264,4.1,2,20,-9
Cincinnati,2,2012-12-27,13,N,Duke,15,W,17,25,68.0,332,4,28,222,7.9,1,53,554,10.5,6,48,14
Duke,15,2012-12-27,13,N,Cincinnati,2,L,38,50,76.0,360,2,39,200,5.1,1,89,560,6.3,4,34,-14
San Jose St.,91,2012-12-27,13,N,Bowling Green,73,W,33,43,76.7,395,2,23,-15,-0.7,1,66,380,5.8,3,29,9
UCLA,102,2012-12-27,14,N,Baylor,41,L,26,52,50.0,329,3,28,33,1.2,0,80,362,4.5,3,26,-23
UL Monroe,130,2012-12-28,13,N,Ohio,80,L,21,40,52.5,219,2,38,95,2.5,0,78,314,4.0,2,14,-31
Minnesota,33,2012-12-28,13,N,Texas Tech,49,L,8,19,42.1,146,2,54,222,4.1,2,73,368,5.0,4,31,-3
Ohio,80,2012-12-28,13,N,UL Monroe,130,W,15,23,65.2,337,2,38,219,5.8,4,61,556,9.1,6,45,31
Rutgers,39,2012-12-28,13,N,Virginia Tech,25,L,17,40,42.5,129,0,39,67,1.7,0,79,196,2.5,1,10,-3
Texas Tech,49,2012-12-28,13,N,Minnesota,33,W,32,47,68.1,284,2,24,145,6.0,1,71,429,6.0,4,34,3
Virginia Tech,25,2012-12-28,13,N,Rutgers,39,W,15,40,37.5,193,1,32,3,0.1,0,72,196,2.7,1,13,3
Air Force,83,2012-12-29,13,N,Rice,59,L,3,12,25.0,48,0,48,166,3.5,2,60,214,3.6,2,14,-19
Arizona St.,96,2012-12-29,13,N,Navy,7,W,17,20,85.0,267,4,48,381,7.9,5,68,648,9.5,9,62,34
Michigan St.,32,2012-12-29,13,N,TCU,47,W,11,27,40.7,104,1,42,123,2.9,1,69,227,3.3,2,17,1
Navy,7,2012-12-29,13,N,Arizona St.,96,L,6,12,50.0,37,2,55,313,5.7,1,67,350,5.2,4,28,-34
Oregon St.,100,2012-12-29,13,N,Texas,48,L,15,29,51.7,194,0,42,103,2.5,3,71,297,4.2,3,27,-4
Rice,59,2012-12-29,13,N,Air Force,83,W,21,29,72.4,295,3,54,208,3.9,1,83,503,6.1,4,33,19
Syracuse,23,2012-12-29,13,N,West Virginia,50,W,12,24,50.0,138,2,65,369,5.7,2,89,507,5.7,4,38,24
Texas,48,2012-12-29,13,N,Oregon St.,100,W,21,34,61.8,241,2,31,117,3.8,2,65,358,5.5,4,31,4
TCU,47,2012-12-29,13,N,Michigan St.,32,L,13,29,44.8,201,0,30,87,2.9,1,59,288,4.9,1,16,-1
West Virginia,50,2012-12-29,13,N,Syracuse,23,L,19,28,67.9,201,2,30,103,3.4,0,58,304,5.2,2,14,-24
Clemson,14,2012-12-31,13,N,LSU,113,W,36,50,72.0,346,2,50,99,2.0,1,100,445,4.5,3,25,1
Georgia Tech,17,2012-12-31,14,N,USC,103,W,5,10,50.0,75,2,63,294,4.7,1,73,369,5.1,3,21,14
Iowa St.,42,2012-12-31,13,N,Tulsa,12,L,14,28,50.0,170,1,28,98,3.5,0,56,268,4.8,2,17,-14
LSU,113,2012-12-31,13,N,Clemson,14,L,14,23,60.9,120,1,25,99,4.0,2,48,219,4.6,3,24,-1
NC State,20,2012-12-31,13,@,Vanderbilt,120,L,35,53,66.0,383,1,25,41,1.6,1,78,424,5.4,3,24,-14
Tulsa,12,2012-12-31,14,N,Iowa St.,42,W,11,23,47.8,93,0,60,317,5.3,4,83,410,4.9,4,31,14
USC,103,2012-12-31,13,N,Georgia Tech,17,L,14,37,37.8,107,1,22,98,4.5,0,59,205,3.5,1,7,-14
Vanderbilt,120,2012-12-31,13,,NC State,20,W,16,27,59.3,108,2,41,117,2.9,3,68,225,3.3,5,38,14
Florida St.,16,2013-01-01,14,N,Northern Illinois,79,W,26,38,68.4,291,1,37,243,6.6,3,75,534,7.1,4,31,21
Georgia,111,2013-01-01,14,N,Nebraska,34,W,18,33,54.5,427,5,38,162,4.3,1,71,589,8.3,6,45,14
Michigan,31,2013-01-01,13,N,South Carolina,117,L,18,37,48.6,214,3,45,141,3.1,0,82,355,4.3,3,28,-5
Mississippi St.,114,2013-01-01,13,N,Northwestern,35,L,12,29,41.4,106,2,33,186,5.6,0,62,292,4.7,2,20,-14
Nebraska,34,2013-01-01,14,N,Georgia,111,L,16,27,59.3,204,2,52,239,4.6,1,79,443,5.6,4,31,-14
Northern Illinois,79,2013-01-01,14,N,Florida St.,16,L,15,41,36.6,176,1,32,83,2.6,0,73,259,3.5,1,10,-21
Northwestern,35,2013-01-01,13,N,Mississippi St.,114,W,21,36,58.3,196,0,40,161,4.0,3,76,357,4.7,4,34,14
Oklahoma St.,46,2013-01-01,13,N,Purdue,38,W,25,34,73.5,311,5,41,213,5.2,1,75,524,7.0,7,58,44
Purdue,38,2013-01-01,13,N,Oklahoma St.,46,L,21,34,61.8,212,2,38,155,4.1,0,72,367,5.1,2,14,-44
South Carolina,117,2013-01-01,13,N,Michigan,31,W,25,36,69.4,341,4,17,85,5.0,0,53,426,8.0,5,33,5
Stanford,101,2013-01-01,14,N,Wisconsin,40,W,13,20,65.0,157,0,35,187,5.3,2,55,344,6.3,2,20,6
Wisconsin,40,2013-01-01,14,N,Stanford,101,L,10,17,58.8,83,1,45,218,4.8,1,62,301,4.9,2,14,-6
Florida,110,2013-01-02,13,N,Louisville,18,L,16,29,55.2,175,1,30,111,3.7,1,59,286,4.8,3,23,-10
Louisville,18,2013-01-02,13,N,Florida,110,W,20,32,62.5,266,2,36,70,1.9,1,68,336,4.9,4,33,10
Kansas St.,44,2013-01-03,13,N,Oregon,99,L,17,33,51.5,151,1,37,132,3.6,1,70,283,4.0,2,17,-18
Oregon,99,2013-01-03,13,N,Kansas St.,44,W,12,24,50.0,166,2,45,219,4.9,1,69,385,5.6,4,35,18
Oklahoma,45,2013-01-04,13,N,Texas A&M,119,L,35,49,71.4,278,1,34,123,3.6,0,83,401,4.8,1,13,-28
Texas A&M,119,2013-01-04,13,N,Oklahoma,45,W,23,35,65.7,307,2,31,326,10.5,4,66,633,9.6,6,41,28
Ole Miss,116,2013-01-05,13,N,Pittsburgh,22,W,24,37,64.9,163,3,49,224,4.6,2,86,387,4.5,5,38,21
Pittsburgh,22,2013-01-05,13,N,Ole Miss,116,L,16,32,50.0,185,2,36,81,2.3,0,68,266,3.9,2,17,-21
Arkansas St.,122,2013-01-06,13,N,Kent State,77,W,21,30,70.0,213,1,38,72,1.9,1,68,285,4.2,2,17,4
Kent State,77,2013-01-06,14,N,Arkansas St.,122,L,17,33,51.5,157,0,36,193,5.4,1,69,350,5.1,1,13,-4
Alabama,107,2013-01-07,14,N,Notre Dame,70,W,20,28,71.4,264,4,45,265,5.9,2,73,529,7.2,6,42,28
Notre Dame,70,2013-01-07,13,N,Alabama,107,L,21,36,58.3,270,1,19,32,1.7,1,55,302,5.5,2,14,-28
